Class; Value; Class start; Class end;
3117;1;3609.489622827025;3612.027683966160;
3118;0;3612.027683966160;3614.565745105295;
3119;0;3614.565745105296;3617.103806244431;
3120;1;3617.103806244431;3619.641867383566;
3121;1;3619.641867383566;3622.179928522701;
3122;0;3622.179928522702;3624.717989661837;
3123;0;3624.717989661837;3627.256050800972;
3124;0;3627.256050800973;3629.794111940108;
3125;0;3629.794111940108;3632.332173079243;
3126;0;3632.332173079243;3634.870234218378;
3127;0;3634.870234218379;3637.408295357514;
3128;1;3637.408295357513;3639.946356496649;
3129;0;3639.946356496649;3642.484417635784;
3130;1;3642.484417635785;3645.022478774920;
3131;0;3645.022478774920;3647.560539914055;
3132;0;3647.560539914055;3650.098601053190;
3133;0;3650.098601053191;3652.636662192326;
3134;0;3652.636662192326;3655.174723331461;
3135;1;3655.174723331462;3657.712784470597;
3136;0;3657.712784470596;3660.250845609732;
3137;0;3660.250845609732;3662.788906748867;
3138;2;3662.788906748868;3665.326967888003;
3139;0;3665.326967888002;3667.865029027138;
3140;0;3667.865029027138;3670.403090166273;
3141;0;3670.403090166274;3672.941151305409;
3142;0;3672.941151305409;3675.479212444544;
3143;0;3675.479212444544;3678.017273583679;
3144;0;3678.017273583680;3680.555334722815;
3145;0;3680.555334722815;3683.093395861950;
3146;0;3683.093395861951;3685.631457001086;
3147;0;3685.631457001085;3688.169518140221;
3148;1;3688.169518140221;3690.707579279356;
3149;1;3690.707579279357;3693.245640418492;
3150;0;3693.245640418491;3695.783701557627;
3151;0;3695.783701557627;3698.321762696762;
3152;0;3698.321762696763;3700.859823835898;
3153;0;3700.859823835898;3703.397884975033;
3154;0;3703.397884975033;3705.935946114168;
3155;0;3705.935946114168;3708.474007253304;
3156;0;3708.474007253304;3711.012068392439;
3157;0;3711.012068392439;3713.550129531574;
3158;0;3713.550129531574;3716.088190670710;
3159;1;3716.088190670710;3718.626251809845;
3160;0;3718.626251809846;3721.164312948981;
3161;0;3721.164312948980;3723.702374088115;
3162;0;3723.702374088116;3726.240435227251;
3163;0;3726.240435227252;3728.778496366387;
3164;0;3728.778496366387;3731.316557505522;
3165;0;3731.316557505522;3733.854618644657;
3166;0;3733.854618644657;3736.392679783793;
3167;0;3736.392679783793;3738.930740922928;
3168;0;3738.930740922928;3741.468802062063;
3169;0;3741.468802062063;3744.006863201198;
3170;0;3744.006863201199;3746.544924340334;
3171;0;3746.544924340335;3749.082985479470;
3172;0;3749.082985479469;3751.621046618604;
3173;0;3751.621046618605;3754.159107757740;
3174;0;3754.159107757740;3756.697168896876;
3175;0;3756.697168896876;3759.235230036011;
3176;0;3759.235230036011;3761.773291175146;
3177;0;3761.773291175146;3764.311352314282;
3178;0;3764.311352314282;3766.849413453417;
3179;0;3766.849413453417;3769.387474592552;
3180;0;3769.387474592552;3771.925535731687;
3181;0;3771.925535731688;3774.463596870823;
3182;0;3774.463596870823;3777.001658009959;
3183;0;3777.001658009958;3779.539719149093;
3184;0;3779.539719149094;3782.077780288229;
3185;0;3782.077780288229;3784.615841427365;
3186;0;3784.615841427365;3787.153902566500;
3187;0;3787.153902566500;3789.691963705635;
3188;0;3789.691963705635;3792.230024844770;
3189;0;3792.230024844771;3794.768085983906;
3190;0;3794.768085983906;3797.306147123041;
3191;0;3797.306147123041;3799.844208262176;
3192;0;3799.844208262177;3802.382269401312;
3193;0;3802.382269401312;3804.920330540448;
3194;0;3804.920330540447;3807.458391679582;
3195;0;3807.458391679583;3809.996452818718;
3196;0;3809.996452818718;3812.534513957854;
3197;0;3812.534513957854;3815.072575096989;
3198;0;3815.072575096989;3817.610636236124;
3199;0;3817.610636236124;3820.148697375259;
3200;0;3820.148697375260;3822.686758514395;
3201;0;3822.686758514395;3825.224819653530;
3202;0;3825.224819653530;3827.762880792665;
3203;0;3827.762880792666;3830.300941931801;
3204;0;3830.300941931801;3832.839003070937;
3205;0;3832.839003070936;3835.377064210071;
3206;0;3835.377064210072;3837.915125349207;
3207;0;3837.915125349207;3840.453186488342;
3208;0;3840.453186488343;3842.991247627478;
3209;0;3842.991247627478;3845.529308766613;
3210;0;3845.529308766613;3848.067369905748;
3211;0;3848.067369905749;3850.605431044884;
3212;0;3850.605431044884;3853.143492184019;
3213;0;3853.143492184019;3855.681553323154;
3214;0;3855.681553323155;3858.219614462290;
3215;0;3858.219614462290;3860.757675601425;
3216;0;3860.757675601425;3863.295736740560;
3217;0;3863.295736740561;3865.833797879696;
3218;0;3865.833797879696;3868.371859018831;
3219;0;3868.371859018832;3870.909920157967;
3220;0;3870.909920157967;3873.447981297102;
3221;0;3873.447981297102;3875.986042436237;
3222;0;3875.986042436238;3878.524103575373;
3223;0;3878.524103575372;3881.062164714508;
3224;0;3881.062164714508;3883.600225853643;
3225;0;3883.600225853644;3886.138286992779;
3226;0;3886.138286992779;3888.676348131914;
3227;0;3888.676348131914;3891.214409271049;
3228;0;3891.214409271050;3893.752470410185;
3229;0;3893.752470410185;3896.290531549320;
3230;0;3896.290531549321;3898.828592688456;
3231;0;3898.828592688456;3901.366653827592;
3232;0;3901.366653827590;3903.904714966725;
3233;0;3903.904714966726;3906.442776105861;
3234;0;3906.442776105861;3908.980837244997;
3235;0;3908.980837244997;3911.518898384132;
3236;0;3911.518898384133;3914.056959523268;
3237;0;3914.056959523268;3916.595020662403;
3238;0;3916.595020662404;3919.133081801539;
3239;0;3919.133081801539;3921.671142940675;
3240;0;3921.671142940673;3924.209204079808;
3241;0;3924.209204079809;3926.747265218944;
3242;0;3926.747265218944;3929.285326358080;
3243;0;3929.285326358080;3931.823387497215;
3244;0;3931.823387497216;3934.361448636351;
3245;0;3934.361448636351;3936.899509775486;
3246;0;3936.899509775487;3939.437570914622;
3247;0;3939.437570914621;3941.975632053756;
3248;0;3941.975632053756;3944.513693192891;
3249;0;3944.513693192892;3947.051754332027;
3250;0;3947.051754332027;3949.589815471163;
3251;0;3949.589815471163;3952.127876610298;
3252;0;3952.127876610299;3954.665937749434;
3253;0;3954.665937749434;3957.203998888569;
3254;0;3957.203998888568;3959.742060027703;
3255;0;3959.742060027704;3962.280121166839;
3256;0;3962.280121166839;3964.818182305974;
3257;1;3964.818182305975;3967.356243445110;
3258;0;3967.356243445111;3969.894304584246;
3259;0;3969.894304584246;3972.432365723381;
3260;0;3972.432365723382;3974.970426862517;
3261;0;3974.970426862517;3977.508488001652;
3262;0;3977.508488001651;3980.046549140786;
3263;0;3980.046549140787;3982.584610279922;
3264;0;3982.584610279922;3985.122671419057;
3265;1;3985.122671419058;3987.660732558193;
3266;0;3987.660732558194;3990.198793697329;
3267;0;3990.198793697329;3992.736854836464;
3268;0;3992.736854836465;3995.274915975600;
3269;0;3995.274915975599;3997.812977114734;
3270;0;3997.812977114734;4000.351038253869;
3271;0;4000.351038253870;4002.889099393005;
3272;0;4002.889099393005;4005.427160532141;
3273;0;4005.427160532141;4007.965221671276;
3274;1;4007.965221671277;4010.503282810412;
3275;0;4010.503282810412;4013.041343949547;
3276;0;4013.041343949546;4015.579405088681;
3277;1;4015.579405088682;4018.117466227817;
3278;0;4018.117466227817;4020.655527366952;
3279;0;4020.655527366953;4023.193588506088;
3280;0;4023.193588506088;4025.731649645224;
3281;0;4025.731649645224;4028.269710784359;
3282;0;4028.269710784360;4030.807771923495;
3283;0;4030.807771923493;4033.345833062629;
3284;0;4033.345833062629;4035.883894201764;
3285;0;4035.883894201765;4038.421955340900;
3286;0;4038.421955340900;4040.960016480035;
3287;0;4040.960016480036;4043.498077619171;
3288;0;4043.498077619171;4046.036138758307;
3289;0;4046.036138758307;4048.574199897442;
3290;0;4048.574199897443;4051.112261036578;
3291;0;4051.112261036576;4053.650322175712;
3292;0;4053.650322175712;4056.188383314847;
3293;0;4056.188383314848;4058.726444453983;
3294;0;4058.726444453983;4061.264505593118;
3295;0;4061.264505593119;4063.802566732254;
3296;0;4063.802566732254;4066.340627871390;
3297;0;4066.340627871390;4068.878689010525;
3298;0;4068.878689010524;4071.416750149659;
3299;0;4071.416750149659;4073.954811288795;
3300;0;4073.954811288795;4076.492872427930;
3301;0;4076.492872427931;4079.030933567066;
3302;0;4079.030933567066;4081.568994706201;
3303;0;4081.568994706202;4084.107055845337;
3304;0;4084.107055845338;4086.645116984473;
3305;0;4086.645116984471;4089.183178123606;
3306;0;4089.183178123607;4091.721239262742;
3307;0;4091.721239262743;4094.259300401878;
3308;0;4094.259300401878;4096.797361541014;
3309;0;4096.797361541014;4099.335422680149;
3310;0;4099.335422680149;4101.873483819285;
3311;0;4101.873483819285;4104.411544958421;
3312;0;4104.411544958421;4106.949606097556;
3313;0;4106.949606097554;4109.487667236690;
3314;0;4109.487667236690;4112.025728375826;
3315;0;4112.025728375826;4114.563789514961;
3316;0;4114.563789514961;4117.101850654097;
3317;0;4117.101850654097;4119.639911793232;
3318;0;4119.639911793232;4122.177972932368;
3319;0;4122.177972932368;4124.716034071504;
3320;0;4124.716034071502;4127.254095210637;
3321;0;4127.254095210637;4129.792156349773;
3322;1;4129.792156349773;4132.330217488909;
3323;0;4132.330217488909;4134.868278628044;
3324;0;4134.868278628044;4137.406339767180;
3325;0;4137.406339767180;4139.944400906315;
3326;0;4139.944400906315;4142.482462045451;
3327;0;4142.482462045449;4145.020523184585;
3328;0;4145.020523184585;4147.558584323720;
3329;0;4147.558584323720;4150.096645462856;
3330;0;4150.096645462856;4152.634706601992;
3331;0;4152.634706601992;4155.172767741127;
3332;0;4155.172767741127;4157.710828880263;
3333;0;4157.710828880263;4160.248890019398;
3334;0;4160.248890019398;4162.786951158534;
3335;0;4162.786951158532;4165.325012297668;
3336;0;4165.325012297668;4167.863073436803;
3337;0;4167.863073436803;4170.401134575939;
3338;0;4170.401134575939;4172.939195715075;
3339;0;4172.939195715075;4175.477256854210;
3340;0;4175.477256854210;4178.015317993346;
3341;0;4178.015317993346;4180.553379132481;
3342;0;4180.553379132480;4183.091440271615;
3343;0;4183.091440271615;4185.629501410751;
3344;0;4185.629501410751;4188.167562549886;
3345;0;4188.167562549886;4190.705623689022;
3346;0;4190.705623689022;4193.243684828158;
3347;0;4193.243684828158;4195.781745967293;
3348;0;4195.781745967293;4198.319807106429;
3349;0;4198.319807106427;4200.857868245563;
3350;0;4200.857868245563;4203.395929384698;
3351;0;4203.395929384698;4205.933990523834;
3352;0;4205.933990523834;4208.472051662970;
3353;0;4208.472051662970;4211.010112802105;
3354;0;4211.010112802105;4213.548173941241;
3355;0;4213.548173941241;4216.086235080376;
3356;0;4216.086235080375;4218.624296219510;
3357;0;4218.624296219510;4221.162357358646;
3358;0;4221.162357358646;4223.700418497781;
3359;0;4223.700418497781;4226.238479636917;
3360;0;4226.238479636917;4228.776540776053;
3361;0;4228.776540776053;4231.314601915188;
3362;0;4231.314601915188;4233.852663054324;
3363;0;4233.852663054324;4236.390724193459;
3364;0;4236.390724193458;4238.928785332593;
3365;0;4238.928785332593;4241.466846471729;
3366;0;4241.466846471729;4244.004907610864;
3367;1;4244.004907610864;4246.542968750000;
